dataset_label,base_name,selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,8,10,0.1377,0.2118,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,9,10,0.1695,0.2118,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,0,10,0.0955,0.0955,{'alpha': 0.0419}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,1,10,0.0657,0.0955,{'alpha': 452.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,2,10,0.0788,0.0955,{'alpha': 13.3}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,3,10,0.0926,0.0955,{'alpha': 1.55}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,4,10,0.0954,0.0955,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,5,10,0.0954,0.0955,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,6,10,0.0953,0.0955,{'alpha': 0.000255}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,7,10,0.0632,0.0955,{'alpha': 116.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,8,10,0.093,0.0955,{'alpha': 1.61}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,9,10,0.0818,0.0955,{'alpha': 9.05}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,0,10,0.2745,0.2745,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,1,10,0.0891,0.2745,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,2,10,0.1704,0.2745,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,3,10,0.1837,0.2745,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,4,10,0.2545,0.2745,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,5,10,0.1481,0.2745,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,6,10,0.249,0.2745,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,7,10,0.2008,0.2745,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,8,10,0.267,0.2745,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,9,10,0.1872,0.2745,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,0,10,0.0634,0.0634,{'alpha': 0.0419}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,1,10,0.0581,0.0634,{'alpha': 452.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,2,10,0.0689,0.0689,{'alpha': 13.3}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,3,10,0.0641,0.0689,{'alpha': 1.55}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,4,10,0.0636,0.0689,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,5,10,0.0636,0.0689,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,6,10,0.0636,0.0689,{'alpha': 0.000255}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,7,10,0.0698,0.0698,{'alpha': 116.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,8,10,0.0641,0.0698,{'alpha': 1.61}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,ridge,13,nested,spearman,9,10,0.0675,0.0698,{'alpha': 9.05}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,0,10,0.5867,0.5867,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,1,10,0.3071,0.5867,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,2,10,0.4442,0.5867,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,3,10,0.3724,0.5867,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,4,10,0.5129,0.5867,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,5,10,0.3102,0.5867,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,6,10,0.5215,0.5867,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,7,10,0.4256,0.5867,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,8,10,0.5793,0.5867,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,chemical_descriptors,xgboost,13,nested,spearman,9,10,0.4348,0.5867,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,0,10,0.0592,0.0592,{'alpha': 0.0419}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,1,10,0.0701,0.0701,{'alpha': 452.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,2,10,0.0714,0.0714,{'alpha': 13.3}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,3,10,0.062,0.0714,{'alpha': 1.55}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,4,10,0.0594,0.0714,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,5,10,0.0594,0.0714,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,6,10,0.0594,0.0714,{'alpha': 0.000255}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,7,10,0.0743,0.0743,{'alpha': 116.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,8,10,0.062,0.0743,{'alpha': 1.61}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,ridge,33,nested,spearman,9,10,0.0694,0.0743,{'alpha': 9.05}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,0,10,0.5012,0.5012,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,1,10,0.2723,0.5012,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,2,10,0.4096,0.5012,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,3,10,0.3373,0.5012,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,4,10,0.4391,0.5012,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,5,10,0.2885,0.5012,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,6,10,0.4531,0.5012,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,7,10,0.3732,0.5012,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,8,10,0.477,0.5012,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,9,10,0.3847,0.5012,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,0,10,0.1485,0.1485,{'alpha': 0.0419}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,1,10,0.1031,0.1485,{'alpha': 452.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,2,10,0.1422,0.1485,{'alpha': 13.3}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,3,10,0.1492,0.1492,{'alpha': 1.55}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,4,10,0.1486,0.1492,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,5,10,0.1486,0.1492,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,6,10,0.1486,0.1492,{'alpha': 0.000255}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,7,10,0.1156,0.1492,{'alpha': 116.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,8,10,0.1491,0.1492,{'alpha': 1.61}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,ridge,49,nested,spearman,9,10,0.144,0.1492,{'alpha': 9.05}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,0,10,0.4824,0.4824,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,1,10,0.2569,0.4824,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,2,10,0.3816,0.4824,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,3,10,0.3332,0.4824,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,4,10,0.4287,0.4824,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,5,10,0.2881,0.4824,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,6,10,0.436,0.4824,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,7,10,0.3641,0.4824,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,8,10,0.4343,0.4824,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,xgboost,49,nested,spearman,9,10,0.3786,0.4824,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,0,10,-0.0464,-0.0464,{'alpha': 0.0419}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,1,10,-0.0639,-0.0464,{'alpha': 452.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,2,10,-0.047,-0.0464,{'alpha': 13.3}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,3,10,-0.0466,-0.0464,{'alpha': 1.55}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,4,10,-0.0464,-0.0464,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,5,10,-0.0464,-0.0464,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,6,10,-0.0464,-0.0464,{'alpha': 0.000255}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,7,10,-0.0529,-0.0464,{'alpha': 116.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,8,10,-0.0466,-0.0464,{'alpha': 1.61}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,ridge,6,nested,spearman,9,10,-0.0465,-0.0464,{'alpha': 9.05}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,0,10,0.2458,0.2458,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,1,10,0.0977,0.2458,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,2,10,0.1423,0.2458,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,3,10,0.1298,0.2458,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,4,10,0.1772,0.2458,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,5,10,0.0966,0.2458,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,6,10,0.2084,0.2458,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,7,10,0.13,0.2458,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,8,10,0.201,0.2458,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores,xgboost,6,nested,spearman,9,10,0.1436,0.2458,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,0,10,-0.0128,-0.0128,{'alpha': 0.0419}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,1,10,0.0091,0.0091,{'alpha': 452.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,2,10,-0.0079,0.0091,{'alpha': 13.3}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,3,10,-0.0104,0.0091,{'alpha': 1.55}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,4,10,-0.0127,0.0091,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,5,10,-0.0127,0.0091,{'alpha': 0.00124}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,6,10,-0.0127,0.0091,{'alpha': 0.000255}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,7,10,0.0002,0.0091,{'alpha': 116.0}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,8,10,-0.0102,0.0091,{'alpha': 1.61}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,ridge,20,nested,spearman,9,10,-0.0075,0.0091,{'alpha': 9.05}
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,0,10,0.1867,0.1867,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,1,10,0.0939,0.1867,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,2,10,0.12,0.1867,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,3,10,0.1284,0.1867,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,4,10,0.1415,0.1867,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,5,10,0.1085,0.1867,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,6,10,0.1472,0.1867,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,7,10,0.1212,0.1867,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_target_context,xgboost,20,nested,spearman,8,10,0.1917,0.1917,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
