dataset_label,target_class_label,model_type,parameter,parameter_label,comparison_name,feature_set_label,p,parameter_bin,parameter_bin_sort,parameter_bin_lower,parameter_bin_upper,median_tuning_score,trial_count
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.688 to 0.75,0.71875,0.6875,0.75,0.0802,31
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.75 to 0.812,0.78125,0.75,0.8125,0.0909,57
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.812 to 0.875,0.84375,0.8125,0.875,0.0873,52
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.875 to 0.938,0.90625,0.875,0.9375,0.11,89
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.938 to 1,0.96875,0.9375,1.0,0.1223,139
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.5 to 0.562,0.53125,0.5,0.5625,0.08235,58
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.562 to 0.625,0.59375,0.5625,0.625,0.077,38
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.625 to 0.688,0.65625,0.625,0.6875,0.0587,36
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.688 to 0.75,0.71875,0.6875,0.75,0.0802,31
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.75 to 0.812,0.78125,0.75,0.8125,0.0909,57
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.812 to 0.875,0.84375,0.8125,0.875,0.0873,52
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.875 to 0.938,0.90625,0.875,0.9375,0.11,89
furin,Furin,xgboost,subsample,Subsample,method_scores,Scores,6,0.938 to 1,0.96875,0.9375,1.0,0.1223,139
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.5 to 0.562,0.53125,0.5,0.5625,0.086,85
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.562 to 0.625,0.59375,0.5625,0.625,0.0802,57
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.625 to 0.688,0.65625,0.625,0.6875,0.1288,45
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.688 to 0.75,0.71875,0.6875,0.75,0.11475,30
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.75 to 0.812,0.78125,0.75,0.8125,0.09895000000000001,44
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.812 to 0.875,0.84375,0.8125,0.875,0.09784999999999999,54
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.875 to 0.938,0.90625,0.875,0.9375,0.0826,102
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.938 to 1,0.96875,0.9375,1.0,0.1298,83
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.5 to 0.562,0.53125,0.5,0.5625,0.078,95
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.562 to 0.625,0.59375,0.5625,0.625,0.0781,57
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.625 to 0.688,0.65625,0.625,0.6875,0.08105,40
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.688 to 0.75,0.71875,0.6875,0.75,0.0803,25
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.75 to 0.812,0.78125,0.75,0.8125,0.1046,53
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.812 to 0.875,0.84375,0.8125,0.875,0.1078,46
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.875 to 0.938,0.90625,0.875,0.9375,0.1123,67
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.938 to 1,0.96875,0.9375,1.0,0.1269,117
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.5 to 0.562,0.53125,0.5,0.5625,0.0319,27
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.562 to 0.625,0.59375,0.5625,0.625,0.0405,63
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.625 to 0.688,0.65625,0.625,0.6875,0.0495,85
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.688 to 0.75,0.71875,0.6875,0.75,0.0364,51
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.75 to 0.812,0.78125,0.75,0.8125,0.1299,77
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.812 to 0.875,0.84375,0.8125,0.875,0.1496,84
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.875 to 0.938,0.90625,0.875,0.9375,0.1536,69
furin,Furin,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.938 to 1,0.96875,0.9375,1.0,0.022000000000000002,44
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.5 to 0.562,0.53125,0.5,0.5625,0.12605,56
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.562 to 0.625,0.59375,0.5625,0.625,0.1303,69
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.625 to 0.688,0.65625,0.625,0.6875,0.1254,37
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.688 to 0.75,0.71875,0.6875,0.75,0.1288,29
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.75 to 0.812,0.78125,0.75,0.8125,0.1881,51
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.812 to 0.875,0.84375,0.8125,0.875,0.1995,76
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.875 to 0.938,0.90625,0.875,0.9375,0.1748,82
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.938 to 1,0.96875,0.9375,1.0,0.1113,100
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.5 to 0.562,0.53125,0.5,0.5625,0.02,101
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.562 to 0.625,0.59375,0.5625,0.625,0.013149999999999998,54
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.625 to 0.688,0.65625,0.625,0.6875,0.02505,36
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.688 to 0.75,0.71875,0.6875,0.75,0.0276,31
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.75 to 0.812,0.78125,0.75,0.8125,0.0658,58
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.812 to 0.875,0.84375,0.8125,0.875,0.076,55
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.875 to 0.938,0.90625,0.875,0.9375,0.0907,56
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.938 to 1,0.96875,0.9375,1.0,0.1209,109
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.5 to 0.562,0.53125,0.5,0.5625,0.1082,33
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.562 to 0.625,0.59375,0.5625,0.625,0.1159,70
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.625 to 0.688,0.65625,0.625,0.6875,0.0781,71
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.688 to 0.75,0.71875,0.6875,0.75,0.10350000000000001,40
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.75 to 0.812,0.78125,0.75,0.8125,0.14750000000000002,68
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.812 to 0.875,0.84375,0.8125,0.875,0.1603,91
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.875 to 0.938,0.90625,0.875,0.9375,0.11805,56
furin,Furin,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.938 to 1,0.96875,0.9375,1.0,0.2061,71
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.8078,17
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.87575,18
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.8887,35
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.8977,111
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.8979,182
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.8948,95
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.8856,29
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.8729,13
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.5950500000000001,22
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.6185,46
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.6226,121
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.6277,145
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.6254,90
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.6176,46
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.6048,16
na,NA,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.57935,14
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.8174,17
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.8766499999999999,16
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.8881,39
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.89785,118
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.8987,191
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.8954,85
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.8863,23
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_target_context,Scores + Target context,20,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.8715,11
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.8147,16
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.8765,18
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.8895,43
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.8978,138
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.8983,171
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.8949,75
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.8859,24
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.8705,15
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.81,15
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.8775,15
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.8842,29
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.8975,117
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.8983,189
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.8946,93
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.8859,29
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.8659,13
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.9096,91
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.9076500000000001,124
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.9079,125
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.9094,89
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.90795,34
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.9052,16
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.8938,7
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,Scores + Ranks + Rank summary + Target context,35,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.88825,14
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.9113,113
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.9089,117
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.9075,119
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.9084,75
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.9078,37
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.9066,19
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.8973,6
na,NA,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors_plus_target_context,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors + Target context,49,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.8883000000000001,14
na,NA,xgboost,max_depth,Max depth,method_scores,Scores,6,2,2.0,2.0,2.0,0.8974,266
na,NA,xgboost,max_depth,Max depth,method_scores,Scores,6,3,3.0,3.0,3.0,0.89605,136
na,NA,xgboost,max_depth,Max depth,method_scores,Scores,6,4,4.0,4.0,4.0,0.8952,41
na,NA,xgboost,max_depth,Max depth,method_scores,Scores,6,5,5.0,5.0,5.0,0.8942,19
na,NA,xgboost,max_depth,Max depth,method_scores,Scores,6,6,6.0,6.0,6.0,0.88235,12
na,NA,xgboost,max_depth,Max depth,method_scores,Scores,6,7,7.0,7.0,7.0,0.8862,11
na,NA,xgboost,max_depth,Max depth,method_scores,Scores,6,8,8.0,8.0,8.0,0.8818,15
na,NA,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,2,2.0,2.0,2.0,0.5707500000000001,16
na,NA,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,3,3.0,3.0,3.0,0.5661499999999999,16
na,NA,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,4,4.0,4.0,4.0,0.60535,20
na,NA,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,5,5.0,5.0,5.0,0.6198,45
na,NA,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,6,6.0,6.0,6.0,0.6191,53
na,NA,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,7,7.0,7.0,7.0,0.62315,114
na,NA,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,8,8.0,8.0,8.0,0.62825,236
na,NA,xgboost,max_depth,Max depth,method_scores_plus_target_context,Scores + Target context,20,2,2.0,2.0,2.0,0.8985,275
na,NA,xgboost,max_depth,Max depth,method_scores_plus_target_context,Scores + Target context,20,3,3.0,3.0,3.0,0.89665,116
na,NA,xgboost,max_depth,Max depth,method_scores_plus_target_context,Scores + Target context,20,4,4.0,4.0,4.0,0.8959,44
na,NA,xgboost,max_depth,Max depth,method_scores_plus_target_context,Scores + Target context,20,5,5.0,5.0,5.0,0.8938999999999999,24
na,NA,xgboost,max_depth,Max depth,method_scores_plus_target_context,Scores + Target context,20,6,6.0,6.0,6.0,0.88505,14
na,NA,xgboost,max_depth,Max depth,method_scores_plus_target_context,Scores + Target context,20,7,7.0,7.0,7.0,0.88545,12
na,NA,xgboost,max_depth,Max depth,method_scores_plus_target_context,Scores + Target context,20,8,8.0,8.0,8.0,0.8797,15
na,NA,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,2,2.0,2.0,2.0,0.8977,249
na,NA,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,3,3.0,3.0,3.0,0.8963,113
na,NA,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,4,4.0,4.0,4.0,0.8961,61
na,NA,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,5,5.0,5.0,5.0,0.8956,30
na,NA,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,6,6.0,6.0,6.0,0.8893,18
na,NA,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,7,7.0,7.0,7.0,0.8862,13
na,NA,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty_plus_target_context,Scores + Glide uncertainty + Target context,21,8,8.0,8.0,8.0,0.8835,16
na,NA,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,2,2.0,2.0,2.0,0.8964,191
na,NA,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,3,3.0,3.0,3.0,0.8967,151
na,NA,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,4,4.0,4.0,4.0,0.8985,80
na,NA,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,5,5.0,5.0,5.0,0.8952,33
na,NA,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,6,6.0,6.0,6.0,0.8927,17
na,NA,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors_plus_target_context,Scores + Chem. descriptors + Target context,33,7,7.0,7.0,7.0,0.8842,13
